纤云弄巧，飞星传恨，短信条条暗渡。思念彼此一相逢，便胜却世间无数。柔情似水，佳期如梦，浓情迷失归路。两情欣悦七夕时，一条短信守朝暮。,"0,1,4"
七夕时节好浪漫，路上行人太暧昧，浪漫地方何处有，美女遥指路上人。,1
情人节，我要自己走在路上，让那一对对情侣看看我的骄傲。,1
﻿一拜天地，从今受尽气；二拜高堂，为她辛苦为她忙；夫妻对拜，从此勒紧裤腰带；送入洞房，我跪地上她睡床。唉我是绵羊她是狼！,"1,4"
泥是窝的嘴矮！泥是窝的蒙香！窝深情地看着泥！窝要对泥说，窝矮泥！请大声朗读,"1,4,11"
有一种默契叫做心照不宣，有一种感觉叫做妙不可言，有一种幸福叫做有你相伴，有一个白痴会把它看完。,"1,4,11"
寻人启事：某女身材苗条，相貌不凡，温柔可爱；永在我心。有知下落者请与我联系。愿以一枚钻戒酬劳！,"1,4,11"
读它你欠我一个拥抱；删除它欠我一个吻；储存它欠我一个约会；如回复你欠我全部；如不回你就是我的。选择！,"1,4,11"
我东找找，西找找，南找找，北找找，上找找，下找找，我找遍四面八方都找不到我的心，突然明白了，原来它已经被你偷走了。,"1,4,11"
老婆无味，情人太累，小姐太贵，不如开个同学会，拆散一对是一对！,"1,11"
你的五官分开来看是很不错，可合起来分明畜生像。,"1,11"
对你的思念太重，压断了电话线，烧坏了手机卡，掏尽了钱包袋，吃光了安眠药，唉！可我还是想见你。,"0,1,4"
多久没跟我问候了，多久没关心过我了，整天忙工作忙事业，你心里还有我么，如果你已经不爱我了，请早点告诉我，亲爱的，辛苦累坏了我心疼啊，七夕快乐。,"1,4"
我愿是黑夜里的一盏明灯，为你照亮回家的道路；我愿是林间的一棵大树，为你遮挡烈日浓浓；我愿你星空中的一颗繁星，为你拂去孤单寂寞；我愿是空气中的一缕尘埃，可以与你形影不离。七夕将临，邀你共度，可行？,"1,4,9"
今天是年的七夕，在七夕的钟声响起的时候，我把圆硬币扔进了汉江，我立志在找到它之前我会一直爱你。,"1,4"
爱情是一场持久战，经过艰巨的阵地战、拉锯战、游击战我终于明白，你是不可战胜的！我投降啦，请接受战俘一名！,"1,4,11"
今天我发快递把最贵的巧克力和玫瑰送给你和你的恋人，作为七七情人节的礼物哦忘了，这礼物是由你来结帐的还有我找到工作了，在礼品店。,"1,4"
谁说单身不好，爱情诚可贵，自由价更高，若为单身死，两者皆可抛。七夕情人节快乐！,"1,5"
我只要你一个，我对每个女孩子都是这么说的。七夕情人节快乐！,"1,3"
紧急通知：因今年雨水过多，银河暴涨，鹊桥被淹，原定于七月初七的牛郎织女会暂时取消，请各位观众有老婆的回家抱老婆，没老婆的回家洗洗睡。,"1,5"
今天我发快递把最贵的巧克力和玫瑰送给你和你的恋人，作为七七情人节的礼物；哦忘了，这礼物是由你来结帐的；还有我找到工作了，在礼品店。,"1,4"
老婆是树，情人是草；栽棵大树，种片小草；树要抱牢，草要护好；树下乘凉，草上遛鸟；和谐社会，绿色环保；科学恋爱，全面协调。顺祝七夕情人节好！,"1,4"
情人节，我愿做一条鱼，任你红烧、白煮、清蒸，然后躺在你温柔的胃里。,"1,4,11"
我不能一年只见你一次，所以我不过“七夕”！！！,"1,4"
我爱的人名花有主，爱我的人惨不忍睹，不是在放荡中变坏，就是在沉默中变态。献给情人节！,"1,12"
有一种默契叫做心照不宣，有一种感觉叫做妙不可言，有一种幸福叫做有你相伴，有一个白痴会把它看完。,"1,4"
读它你欠我一个拥抱；删除它欠我一个吻；储存它欠我一个约会；如回复你欠我全部；如不回你就是我的。选择！,"1,4,11"
知道情人节我想吃什么吗？煮你，炒你，清蒸你；烤你，焖你，红烧你；炸你，煎你，凉拌你！,"1,4,11"
记得第一次见你的时候，我痴痴地盯着一你看了很久八九，然后叹口气说：“咦，这恐龙怎么做得这么像真的呢？”,"1,4,11"
亲爱的织女：七夕情人节将至，愿我们高举中国特色痴情主义伟大旗帜，发扬鹊桥相会优良传统，保持二人世界爱情在线，携手开创爱情新局面。牛郎敬上。,"1,4"
牛郎恋刘娘，刘娘念牛郎，牛郎念念恋刘娘，刘娘年年念牛郎，郎恋娘来娘恋郎，念娘恋娘念郎恋郎，念恋娘郎。七夕信息赶早发你，不绕晕你算我白忙！,1
情花虽好，伤人更痛。玫瑰虽美，可是有刺。香水虽香，奈何有毒。织女何罪？千古银河！七夕将至，聊聊情字。天涯何处无芳草？别在一棵树上吊。追得到就泡，追不到就回家睡觉。问世间情为何物？不过是石膏点豆腐！爱情？随缘就好！,"1,5"
七夕情人节期间帅哥出租，不要998，不要888，不要668，只要38元，没错，你没听错，38元男友领回家！38元你租了不吃亏，38元你租了也不上当，38元你买不了房也买不了车。不要怀疑你的眼睛先到先得，先到先得，美女优先！,"1,5"
圣旨到，阁下接旨：恰逢七夕，玉帝特安排鹊桥盛会，旨在选拔人间最美之痴情男女，与牛郎织女共渡鹊桥。望相互转告，以便赢取转发奖励。,1
七夕佳节，我代表女娲、嫦娥、月老、王母、牛郎、织女向才子佳人们致以节日的慰问，祝有情人终成眷属！剩男剩女也不要气馁，古语云：剩者为王嘛！,"1,5"
他们说七夕要搞个派对，王母娘娘扮红娘，玉皇大帝做月老，牛郎织女总策划，孟飞乐嘉当主持，现在就缺男女两个嘉宾，有空的话，我们一起去吧！,"1,9"
在此七夕将来之际，我仅代表天上的牛郎织女嫦娥玉兔玉皇大帝王母娘娘偕同二十八星宿向广大战斗在爱情一线和将进入爱情一线的朋友们说一声：节日快乐,"1,5"
亲爱的织女：七夕情人节将至，愿我们高举中国特色痴情主义伟大旗帜，发扬鹊桥相会优良传统，保持二人世界爱情在线，携手开创爱情新局面。牛郎敬上。,"1,4"
﻿老婆是树，情人是草。栽棵大树，种片小草。树要抱牢，草要护好。树下乘凉，草上遛鸟。和谐社会，绿色环保。科学恋爱，全面协调。预祝七夕情人节好！,"1,2"
癞蛤蟆约会天鹅，天鹅美了；小猫约会老鼠，老鼠笑了；灰太狼约会喜羊羊，喜羊羊到了；不可能的变可能了，不行动的该行动了，七夕马上约会吧！,"1,5"
七夕节众生相：勇敢的人表白，浪漫的人约会，幸福的人结婚，忙碌的人加班，富有的人旅游，只有寂寞的人看短信。寂寞了吧，幸亏有我惦记：节日快乐！,"1,5"
癞蛤蟆约会天鹅，天鹅美了；小猫约会老鼠，老鼠笑了；灰太狼约会喜羊羊，喜羊羊到了；不可能的变可能了，不行动的该行动了，七夕马上约会吧！,"1,5"
七夕之日即将来临，牛郎和织女将在鹊桥甜蜜相会。广寒宫中的嫦娥感到眼红和嫉妒，心中来气：过分了！那八戒不跟我见面也就算了，短信也不来一条！,"1,4,5"
眼看七夕就到了，送你什么好呢？玫瑰？没创意；巧克力？爱上火；干脆送你双筷子吧！筷子不错，“谁也离不开谁”！不信你用一根筷子吃个饭试试？,"1,4"
牛郎织女今相聚，快乐约会没道理，约你牛棚你得去，即使蚊子绕着你，约你天边不能拒，即使刮风下大雨，不惧距离和天气，哪怕路遥会无期，就是七夕想约你，七夕节日耍赖皮！要来哟！预祝七夕你我快乐甜蜜！,"1,4"
七夕七夕今非昔比，时代发展日新月异，浪漫的节日里，朋友聚聚实乃天经地义。你我见面也顺应天理，跨越银河的此番壮举，多亏又了鹊仙搭桥成趣，请客吃饭来者不拒，幸福七夕会会知己。愿你七夕心情美丽！,"1,5"
美好姻缘千年唱，只因源自耍流氓。白娘子下雨忙，好借雨伞来搭腔；祝英台十八送，装疯卖傻戏梁兄；七仙女挡董永，投怀入抱不害羞；蜗居族是牛郎，趁机偷窥拿衣裳。要想爱情滋味尝，首先学会耍流氓。背好钢板就上场，可抢新郎和新娘。若被打得七脏伤，只因流氓没装像。七夕快乐！,"1,5"
我不是牛郎，但是我很牛逼；我不要织女，但是我要美女；我不要河里裸浴，但我要豪放裸奔；我不要鹊桥相会，但我要做回看客；我不要人见人爱，但我要真心相爱；我可不要七夕节，但我要过情人节。对爱，就得这么直接！快七夕了，也祝你爱情幸福！,"1,5"
爱不是你喜欢谁，而是你遇到了谁；爱不是一阵子，而是一辈子；爱不是你想得到多少，而是你先付出了多少；爱是一种专一，即使给你一片森林，在你眼中也只有一棵树是美好的；爱需要保持一定的距离，牛郎织女一年一见，却相爱千年，这就是爱的真谛。七夕祝你爱情甜美如意！,"1,5"
婚礼上新郎讲述恋爱经过：“我姓张，她姓顾，尚未认识对方时，我东‘张’西望，她‘顾’影自怜。后来我‘张’口结舌找她，她左‘顾’右盼等我。认识久一点，我便明目‘张’胆，她也无所‘顾’忌。于是，我便请示她择日开‘张’，她也欣然惠‘顾’”哈哈，七夕佳节，愿天下有情人终成眷属！,"1,5"
﻿无论你是“剩斗士”、“必剩客”、“长剩将军”、“斗战剩佛”还是“齐天大剩”；无论你是“腐女”、“宅女”、“玉女”、“拜金女”还是“钻石女”。七夕快到了，都希望你变成织女，祝：七夕快乐！,"1,2"
七夕新解：吃饭时用吸管吸，睡觉时用嘴呼吸，对视时异性相吸，拥抱时疯狂喘息，接吻时使劲吸，约会时悄无声息，恋爱时神经兮兮。七夕情人节快乐！,"1,5"
今年鹊桥之会，形式有点另类。视频相会，微博前来助威。科技含量翻倍，别再痴心愚昧。情侣手机自备，短信传情有味。剩男剩女配对，闲杂人等早睡。,"1,5"
亲爱的，有一枚编号为77的精确制导情感炸弹正向你处飞来！别紧张，那是我的飞吻哈！七夕牛郎会织女，我们之间还隔着一条宽宽的银河，真的好想你！,"0,1,4"
牛郎哥哥一回头，老牛说话吓死牛；牛郎哥哥二回头，织女洗澡他先瞅；牛郎哥哥三回头，耍耍流氓抱衣走；牛郎哥哥四回头，大秀恩爱喝喜酒；牛郎哥哥五回头，两个儿女挑着走；牛郎哥哥六回头，鹊桥相会亲又搂；牛郎哥哥七回头，给你牵线爱长久。七夕，祝你爱情幸福！,"1,5"
牛郎并非偷窥狂，只因姑娘太敞亮；牛郎并非是法盲，两个子女养老防；牛郎并非是色狼，只色一个不算狼；牛郎并非不受伤，一年七夕会一场。对爱就得牛！,"1,5"
爱情其实简单，只因缘分凑巧；织女天体裸浴，恰被牛郎看到；不是喜鹊搭桥，哪有七夕美好？由此得出经验，授你爱情至宝：你在河边等，我喊美女来洗澡！,"1,2"
拿根牛鞭当鲜花，牛郎真情献给她；织女美貌将她夸，相思话语要肉麻；送她温柔一大把，顺便偷吻她脸颊；浪漫约会美如画，预祝七夕约会笑哈哈！,"1,5"
牛郎对织女说：昨天刚给你打了电话，今天还要约出来见面。织女对牛郎说：小声点，喜鹊把桥都架好了，我们还能省点电话费。喜鹊说：靠，我们闪！,"1,5"
男方：长年打短工，无固定职业；寄人篱下，无自有产权住房；无汽车，交通工具仅为一头老黄牛；有偷窥癖。女方：官二代，有固定职业，任职纺织部，家中别墅成群，拥有高端飞行交通工具，有洁癖。事件：男方趁女方祼泳时偷走其衣物。结论：祼泳导致祼婚。七夕节，其实就是为了纪念最早的祼婚一族啊。预祝节日快乐。,"1,5"
男：我没车，没钱，没房，没钻戒，但是我有一颗爱你的心！女：。。。那，你能不能先把我的衣服还给我？后来的故事大家都知道了，这就是中国史上有记载以来的最早、最名符其实的祼婚。男的叫牛郎，女的叫织女。结论：世上本没有祼婚，只是祼泳和耍流氓的人多了，也便有了。预祝七夕快乐！,"1,5"
