中秋月明花倍香，千里婵娟思更浓。举国同贺庆佳节，一声祝福总相携。年年今朝年年月，岁岁平安岁岁福。我以我心传祝福，中秋赏月念故友。,"0,2,4"
天高云淡月正圆，秋爽星繁又一年。中秋佳节倍思亲，全家老少聚团圆。朋友幸福到永远，天天心情好舒畅。愿你健康路路通，如一帆顺喜讯传。祝朋友中秋节快乐！,"0,2,4"
圆月挂天边，情字心中牵，寂寞嫦娥舞，千里共婵娟。月饼放嘴边，色香味俱全，亲朋齐相聚，把酒言欢，快乐无限！中秋节到了，愿君月圆人圆事事圆满，福事乐事好事不断，中秋节快乐,"0,1,2,3,4"
和和美美到中秋，团团圆圆好日子，高高兴兴聚一堂，平平安安话幸福，欢欢喜喜赏明月，开开心心送祝福，愿你，中秋分分秒秒都快乐，和和睦睦人安康！,"0,1,2,3,4"
桂花飘香，清辉万里映秋江；月饼飘香，温馨味道细品尝；团圆飘香，合家美满共吉祥；快乐飘香，笑意盈盈幸福长；祝福飘香，中秋愿你永安康！,"0,1,2,3,4"
中秋的明月洒落了幸福，中秋的喜悦渲染着大地，中秋的快乐飘散在四方，中秋的味道弥漫在身边。中秋来了，愿你阖家欢乐，幸福美满。中秋快乐！,"0,1,2,3,4"
秋风送爽佳节至，中秋月圆心舒畅；花香阵阵沁人心，欢声笑语杯不停；举头望月展笑颜，一家团圆乐开怀；借来月光送祝福，情谊满满暖你心。祝中秋节快乐，幸福安康！,"0,1,2,3,4"
送上香甜的月饼，连同一颗祝福的心，愿你每一天过的都像十五的月亮一样成功。,"0,1,2,3,4"
采一轮松间的明月供你观赏，织一件秋日的凉爽为你披上，斟一杯月宫的琼浆醉你心上，许一份中秋的祝福圆你梦乡。,"0,1,2,3,4"
又是一年月圆夜，月下为你许三愿：一愿美梦好似月儿圆，二愿日子更比月饼甜，三愿美貌犹如月中仙。,"0,1,2,3,4"
现将月饼放在水中，用月光返照原理速递过来。,9
声声祝福请微风替我传送，缕缕关怀托流水替我寄予，虽然忙忙碌碌无法常相聚，但却时时刻刻把你惦记。,"0,1,2,3,4,6"
中秋是一首长篇史诗，永远漫长，永远动情；亲情是一团不灭火焰，永远燃烧，永远温暖；爱情是一坛温过美酒，永远劳神，永远醉心。,"0,1,2,3,4"
我用心做两个月饼，一个送给你，祝愿你节日快乐、事事如意、青春美丽，一个送给自己，祝福我认识了你。,"0,1,2,3,4"
我将你的手机号码告诉了一个陌生人，他叫月老，他会在中秋月圆夜要帮我告诉你我心思你，我心念你，祝你中秋快乐！,"0,1,2,3,4,5"
没有你在我身边，天上月圆圆，我心却空落落。中秋快乐！,"0,1,2,3,4,6"
在这团聚的日子里，祝你全家中秋节快乐。,"0,1,2,3,4"
有一种关心叫知冷知热，有一种关爱叫无微不至，有一种关系叫商家客户，有一种关注叫“关语羽关云长”。中秋佳节到，祝福你亲爱的客户，关关顺利、节节高升。开心快乐、生活美满！,0
尊敬的客户：中秋将至，带着同一个目标，同一个中秋，同一个圆月，同样的祝福，真诚的心情，愿您中秋快乐，愿我们合作永久，合作愉快。,0
相识相知是缘分，合作日久见真诚，中秋佳节已来临，送上祝福表温馨：祝福您好运相伴精神倍爽，人圆家圆事业美满，中秋快乐安康。,0
中秋祝愿，愿我的客户事业有月亮般的高度，能力有天空般的广度，薪水有月饼般的弧度，最后祝您中秋能够欢度！,0
中秋幸福到，团圆在今朝，送你好月饼，来把温馨闹，幸福中秋，愿你平平安安，健健康康，开开心心，快快乐乐，度过一个美满的团圆，收得一个美妙的丰收，谢谢你对公司一年来的支持和厚爱。,0
中秋佳节之际，为了感谢您一直以来对我们的大力支持，特发一条祝福送给你表达我的心意，把问候送给你，愿你的事业顺顺利利，把祝福传过去，祝你的家庭和和美美，中秋节快乐！,0
财神到:“玉帝特派我来奖励你长期与公司的合作，现祝愿你幸福安康，阖家欢乐，如果你们今后还会这样共同合作下去，玉帝还会派我来的。”,"0,5"
用真诚作粉，用真心作水，用互惠做饼，用双赢生火，托祝愿的列车，送给中秋将至的客户你，祝你中秋快乐！我们合作永远！,0
生活离不开金钱的陪伴，人离不开友情的陪伴，事业的成功离不开客户的合作无间；中秋节将至，我祝客户你事业顺利，一生平安！愿我们的合作双赢，愉快永远！,0
嫦娥月宫起舞，玉兔广寒出入。吴刚伐桂辛苦，人间中秋忙碌。桂花金菊飘香，把酒赏月共度。值此传统佳节，祝福寄去祝福。合家安康美满，人生大展宏图。,"0,1,2,3,4"
‘客’字九笔，中秋节将至，亲爱的客户，我把九个祝福送给你：祝你蒸蒸日上，一日千里，扶摇直上，马到成功，功成名就，志得意满，春风得意，如日中天，飞黄腾达；愿我们的互惠双赢，合作愉快！,0
中秋又到，吉祥照耀。金桂飘香，明月皎皎。花好月圆，团圆美好。人约黄昏，月挂柳梢。秋色怡人，好运福罩。祝福一条，请君收好。佳节快乐，步步登高！,"0,1,2,3,4"
中秋又来到，客户问个好，祝你生活如月饼般甜蜜，事业如中秋之时丰硕，家庭如月圆一样美满，气质如秋菊般令人陶醉，亲爱的客户，中秋节快乐！,0
亲爱的客户：根据中秋特别法，在这团圆的日子里，事业会伴着你，成功会等着你，钞票会寻找你，幸福会陪着你，快乐会走向你，好运会靠近你，我要祝福你：中秋快乐。,0
客户，能给我们带来动力，客户，能让我们废寝忘食，客户，能让我们兢兢业业，客户，能给我们带来欢乐。亲爱的客户，这就是你的魅力，为表谢意，送上此条祝福，带去我们心底的祝福，中秋佳节快乐！,0
中秋将至，为了表示我们合作双赢，互惠互利的谢意，我请你去看三部歌舞大剧《黛玉葬花》，《天女散花》，《嫦娥奔月》；愿客户你事业如日中天，顺顺利利；同时祝你中秋快乐！,0
中秋佳节到，祝亲爱的合作伙伴事业顺顺利利，爱情甜甜蜜蜜，家庭和和美美，身体健健康康，心情高高兴兴，所有的烦恼都离您而去，所有的祝福都常伴身边！,0
工作是做不完的，小心身体保健康。家人是爱不完的，多点沟通常相聚。值此中秋佳节之际，感谢你对我公司的长期支持，祝你身体健康，吉祥如意。,0
产品质量不好，大家叫次品；服务态度不好，客户让关门；市场开拓不好，老板很气愤；客户走访不好，等于远离了财神。都说过节不收礼，只好送祝福，要送就在中秋送：祝各财神财源滚滚，喜气盈门。,0
中秋到，月饼尝，一口香，生意好，两口甜，订单多，三口棒，事业旺，客户好，顶呱呱。中秋来临，祝您及您的家人身体健康，万事胜意！,0
亲爱的客户您好，值此中秋佳节到来之际，我代表公司感谢您长久以来对我们的支持，祝您家庭幸福美满，祝您事业飞黄腾达，祝您财运滚滚而来，祝我们合作长久愉快！,0
用真诚经营，用执着追求，用善良相待，用信任维系，用虔诚祈盼，用感激回报感激，用祝福传递祝福合作愉快，愉快合作！愿所有的客户朋友中秋快乐！,0
尊敬的客户，感谢您一如既往对我们公司的支持，今逢中秋佳节，公司特反馈您，邀请了嫦娥为嘉宾，为您斟酒，玉兔随您抚摸，轻嗅桂树的芳香，此景本该月宫有，人间难得几回闻，祝您中秋愉快，心想事成！,0
中秋赏月吃月饼，高挂红灯奔前程，月中嫦娥翩翩舞，请她跳入你梦中，愿你的梦想能成真，愿你的事业步步高升，捆捆钞票怀中抱，祝福你中秋佳节快快乐乐睡觉也可以笑醒。,"0,1,2,3,4"
一轮明月，映照喜庆人间；一盒月饼，融入幸福香甜；一樽美酒，酝酿团圆美满；一句问候，道不尽情谊绵绵；一声祝福，情谊中秋洒遍。愿我的祝福陪你度中秋，幸福美好全部接收！,"0,1,2,3,4"
八月十五中秋到，月到中秋分外明。嫦娥月宫婆娑舞，笑看人间欢乐情。吴刚捧出桂花酒，天上人间共美酒。丹桂飘香香万里，团圆欢乐乐正浓。祝愿月圆人亦圆，把酒赏月笑开颜！,"0,1,2,3,4"
月到中秋分外圆，我用祝福寄思念，皓月当空人不欢，没有你在我身边，愿明月传达我心愿，早日与你心相牵，幸福长长又绵绵，生活蜜蜜又甜甜，天天开心绽笑颜！,"0,1,2,3,4"
八月桂花格外香，明月闪亮更饱满；嫦娥仙子载着舞，传送福气飘团圆；中秋佳节随福到，真挚祝福来报道；祝你中秋节快乐，阖家欢乐万事兴。,"0,1,2,3,4"
花含情，月含笑，中秋佳节已来到；丹桂香，福月照，齐享团圆话今朝；嫦娥笑，玉兔跳，天上人间享良宵；祝福美，问候到，祝你佳节幸福抱。祝你中秋快乐！,"0,1,2,3,4"
中秋临近送你五如意，祝事事顺心，件件如意：一送摇钱树财运壮，二送贵人扶事业兴，三送万事如意健康长，四送幸福满筐福禄至，五送开怀吉祥随心到，祝中秋快乐！,"0,1,2,3,4"
中秋节团团圆圆，月下君幸幸福福。全家乐美美满满，夫妻和恩恩爱爱。望星空情情长长，思未来去去匆匆。看今日忙忙碌碌，为生存寻寻觅觅。祝朋友中秋佳节，阖家欢乐！,"0,4"
中秋月圆合家欢，举杯邀月心莫烦；夫妻恩爱把心连，家庭和睦人间暖；幸福花儿一串串，细细品味心里欢；小康路上齐向前，不管刮风下雨难；葡萄美酒再斟满，快乐幸福金不换！,"0,1,2,3,4"
圆圆的月儿分外明，远远的思念情更浓，圆圆的月饼倍儿香甜，远远的祝愿到眼前：愿你幸福温馨人团圆，春风得意事业圆，浪漫甜蜜爱情圆，心想事成好梦圆。中秋快乐！,"0,1,2,3,4"
中秋节，最思念，今晚的月亮特别圆。发祝福，发大财，有钱的中秋才可爱。送祝福，送健康，健康的全家福乐多。看电视，听新歌，写写微博中秋节！中秋节快乐！,"0,1,2,3,4"
中秋节，我以心为弦，思念为谱，祝福为歌，为你奏响月圆交响曲，祝你日子红红火火，事业圆圆满满，亲人团团圆圆，心事花好月圆，幸福美满永在前，中秋节快乐！,"0,1,2,3,4"
中秋到，家人团聚在良宵。月儿圆，合家笑，美满恩爱情义绕。不羡鸳鸯不羡仙，只愿身体康健无烦恼。但愿团圆之月常相照，天下亲人永欢笑。,"0,1,2,3,4"
中秋月儿圆，团圆乐无边。硕果喜来乐，玉米逐笑颜。高歌全家福，两人慢步舞。举杯邀明月，中秋共此时。美酒注相思，祝福寄平安，祝中秋快乐！,"0,1,2,3,4"
月儿圆又圆，思念藏心间；满纸肺腑言，对酒诗百篇；拨开窗前月，千里共婵娟；桂香已飘远，捎来问和愿；翩翩祥云来，映你福无边。中秋佳节，祝你心欢！,"0,1,2,3,4"
烦恼都飞绝，忧愁踪迹灭。中秋庆团圆，阖家偕欢乐。中秋佳节来临之际，愿您丢开烦恼，抛弃忧愁，归家团圆，举杯欢歌！中秋年年有，今年更快乐！,"0,1,2,3,4"
秋风送爽，丹桂飘香，嫦娥仙子曼舞翩翩；所谓伊人，在水一方，道阻且长思念绵绵；中秋佳节，祝福分享，欢聚一堂深情款款。中秋节快乐！,"0,1,2,3,4"
中秋之夜，赏月光皎洁灿烂；中秋之灯，红红火火最璀璨；中秋之酒，快乐温暖甜心头；中秋之愿，团团圆圆最美满。祝中秋合家团圆，幸福平安总相伴！,"0,1,2,3,4"
吃一口月饼，甜在心里；品一杯美酒，醉在心里；望一眼明月，美在心里。中秋之夜家人聚，知心的话儿说不尽。但愿年年有此时，合家欢乐庆团圆！,"0,1,2,3,4"
中秋月儿圆，阖家庆团圆。月饼香又圆，天天笑开颜。西瓜大又圆，事业广无边。苹果红又圆，爱情比蜜甜。葡萄甜又圆，平安又吉祥。祝中秋快乐，平安吉祥！,"0,1,2,3,4"
月儿圆圆挂天边，荷叶圆圆水中间。梦想圆圆都实现，成功圆圆舞翩跹。快乐圆圆永不变，祝福圆圆情无限：中秋花好月又圆，幸福与你两团圆。,"0,1,2,3,4"
圆圆的月儿天上挂，圆圆的月饼香天涯，圆圆的快乐美如花，圆圆的祝福到你家：美满日子玉润珠圆，幸福生活花好月圆，合家吉祥永团圆。,"0,1,2,3,4"
三秋桂子十里荷，一轮明月两地心发送；千重远山万重水，十分相思百分念。,"3,6"
八月十五喜相逢，清风送爽意相从。银辉满月情相浓，幸福美满爱相融,3
举头望皓月，凝思意中人。若得尔陪伴，一生终无憾,"3,6"
明月千里难以触摸，对你的思念无处寄托。举杯邀明月，请她对你说：福多钱多快乐多,"0,1,2,3,4"
月到双节分外明，节日喜气伴你行。人逢喜事精神爽，人团家圆事业成。节日愉快身体硬，心想事成您准赢。,"0,1,2,4"
海上明月共潮生，千里相思随云去，遥寄祝福千万缕，化作清风入梦里。中秋快乐!,"0,1,2,3,4,6"
花自飘零水自流，一种相思两处闲愁。云中谁寄锦书来，雁字回时月满西楼。,9
金秋圆月挂天边，浪子心中思念添；寂寞嫦娥空际舞，八戒被贬为那般；我予汝心天可表，千里也能共婵娟。,"3,6"
窗前明月光，月饼有点脏；疑是手没洗，皱眉自思量。举头望明月，明月正照窗；低头细查看，原来没包装。中秋祝你，吃饼快乐，赏月开心！,"0,1,2,3,4,5"
月儿圆圆天边挂，梦想圆圆都成真，荷叶圆圆水中立，情谊缘缘永不变。祝福源源祝福传，中秋花好月又圆，幸福快乐两团圆。祝你中秋快乐！,"0,1,2,3,4"
天上有圆月如盘，人间有我的问候。圆月皎皎且明媚，祝福平常却珍贵。,"0,1,2,3,4"
福星高照，喜气长留。祥云浮紫阁，喜气溢朱门。帘短能留月，楼高不碍云。兰经香风满，松窗夜月圆。,"0,1,2,3,4"
中秋赏月好时光秋意渐浓桂花香佳节喜庆秋色怡节日花好月更圆快将诗情斟满杯乐教福音唱九霄,"0,1,2,3,4"
心弦旖旎随风舞，想望千里共此时，事有新奇传佳话，成就美梦享朦胧,"0,1,2,3,4"
但愿相见嫦娥羡，愿君团聚来赏月，人世沧桑从头看，长思相忆逢梦乡，久缘摇响相思曲，千丝万缕情意浓，里程年年十五月，共赏相依情似锦，婵婵情思尽欢腾，娟娟缠绵月儿圆,"0,1,2,3,4"
十五的圆月代表我的心，爱的光辉洒满每个角落，洁白玉兔送去我的绵绵思念，浓情月饼包涵我的切切真情，花好月圆夜，你我永相伴。亲爱的，中秋节快乐！,"3,6"
圆圆月亮我愿与你同赏，甜甜月饼我盼与你共享，美美假期我想与你共度。只因我不在你身旁，一切是空想。但爱你是我的真理。宝贝，中秋国庆快乐！,"3,6"
一轮明月，两地相隔，真情频传话语切。悠悠东风吹半缕，聚欢离恨长相忆。昔日月满在西楼，而今融情祝福中，可曾记否，雁字回时，两情相悦，共享中秋。,"3,6"
亲爱的，中秋国庆假期不能和你相聚了，你要原谅我，要记得想我！为了我们美好的未来，我在努力。为了我们天天在一起，我在拼搏。宝贝，中秋快乐，国庆开心哦！,"3,6"
亲爱的，我把相思寄明月，只为守你一生一世，与你共度每个中秋佳节。我把相爱寄清风，只为陪你白头到老，与你共享每个国庆假期。宝贝，中秋国庆快乐。,"3,6"
亲爱的，中秋节就要到了，我用祝福给你送去最真挚的祝福，祝你：身体健康，笑口常开，每天都有不一样的快乐，也祝我们的爱情能够天长地久，海枯石烂。,"3,6"
亲爱的，中秋都和国庆团圆了，而我们却不能团圆，我是吃着月饼想着你，赏着月亮想着你，八天假期天天想你，宝贝我要想你一辈子。中秋快乐，假期快乐。,"3,6"
有一种想念是每逢过节愈演愈烈，有一种祝福是每逢过节必发祝福。亲，虽然我们不常见面，但对你时刻惦念。一条祝福略表心意，愿你中秋国庆快乐。,"4,6"
亲爱的，你如那十五的月亮美丽迷人，我愿做你身边的星辰，时刻衬托你的美丽，永远守护在你的身边。宝贝，今天我很想你，希望你中秋国庆快乐。,"3,6"
亲爱的，我对你的爱始终如一，如中秋节的明月洁白无瑕，如国庆节的花圃芬芳怡人，如夜空里的星星灿烂闪耀。亲爱的，我会陪你度过每个快乐的中秋国庆节！,"3,6"
月光的清辉如同你的身影照进我的心刻下永久爱的烙印，星星闪耀我对你的每一缕思念，所有无眠的夜想你都不够。亲爱的，中秋国庆节快乐，一定要开心哦！,"3,6"
淡淡的季节，淡淡的问候，淡淡的思念，淡淡的期望，淡淡的等待，就让这淡淡的微风带上我对你无限的牵挂，来到你的身边，淡淡的问候，中秋快乐,"0,1,2,3,4,6"
没你的中秋月儿都不圆，没你的月饼馅儿也不甜。亲爱的中秋快乐！,"3,6"
在远的距离，也不能隔断我思念你的心绪，亲爱的，中秋到了，虽然不能飞到你身边，但是我们依然是幸福的，正所谓“两情若是久长时，又岂在朝朝暮暮”,"3,6"
如果你我中只有一个人可以生存，我会选择你，如果要我在中秋和国庆之间选择，我会选择中秋，我愿牺牲自己的时间来陪伴家人和最重要的你。亲爱的，中秋快乐。,"3,6"
我需要你亲爱的，别离开我，你不在的日子里，我回想起曾经我们一起欢笑，一起哭过，一起斗嘴是那么的幸福，这大概就是爱吧，亲爱的，祝你中秋快乐。,"3,6"
我相信我们的努力终会开花结果，我相信我们的前进的道路会是一片光明，我相信我们的爱情会是天长地久。亲爱的，中秋快乐,"3,6"
和你在一起时很享受那种小清新的感觉，一路走来你我经过了无数个春秋，是你一路上鼓励下一站就是幸福，只要坚持就能到达。谢谢你亲爱的，中秋快乐。,"3,6"
任何地点，你都是焦点，因为你那么美。任何美丽，都敌不过，你的百万分之一，在我心里，你胜过月亮里的嫦娥仙子，无论你在哪里，都有我祝福相伴，中秋快乐，幸福香甜。,"3,6"
中秋传思情，祝福快快醒，随我一声令，钻进手机里，若有心相印，快乐永不停，中秋快乐行！,"0,1,2,3,4"
后羿哥哥，我是嫦娥，广寒宫的几千年让我明白，最美的是我们一起漫步的细雨天，最动情的是你唱给我听的思念，这个中秋月圆，我抵挡不住对你的挂念，我要你陪我，无论天上人间。,"3,5"
月如飞天镜，团圆灯火明。一年中秋到，人间最吉庆。金菊满地香，佳节好温馨。喜迎中秋送祝愿，祝福传我情。幸福乐无尽，永远有好运！,"0,1,2,3,4"
今宵月更圆，合家庆团圆。今宵景更美，嫦娥舞翩跹。吴刚献美酒，举杯笑声欢。品茗赏明月，古今共情缘。中秋到了，祝快乐平安！,"0,1,2,3,4"
中秋佳节临，全国喜盈盈。大街和小巷，人人笑不停。家家庆团圆，举杯祝福诚。月饼甜如蜜，心中如蜜甜。但愿人长久，千里共婵娟。祝中秋快乐！,"0,1,2,3,4"
中秋月儿分外明，在外的人儿思亲人。为了生活离双亲，佳节到来难回门。只愿父母身康健，无病无痛又无灾。明月代表我的心，伴随二老到天明。祝健康长寿！,1
中秋到，吉祥的月光在挥洒，好运连连；快乐的花儿在绽放，开心无限；喜庆的灯笼在摇曳，幸福无限；真挚的祝福在发送，情深谊切：祝中秋节开心！,"0,1,2,3,4"
快乐穿成串，欢乐无穷多；美好抱成团，幸福更添彩；平安弯弯腰，福寿更绵长；吉祥碰碰头，鸿运当头照；中秋拍拍手，福运跟你走。祝中秋快乐！,"0,1,2,3,4"
中秋将到，让吉祥的月光洒满心房，幸福久久；让清爽的清风穿透心扉，快乐天天；让真挚的问候温暖心窝，情真意切。预祝中秋快乐，阖家幸福！,"0,1,2,3,4"
中秋将至，快乐幸福为你起舞，吉祥好运为你献歌，健康平安为你投保，轻松惬意为你斟茶，只愿你中秋乐陶陶，福寿安康笑盈盈！,"0,1,2,3,4"
月儿高照耀吉祥，月满人圆日子甜。月圆家圆共团圆，月饼甜美齐乐融。齐围圆桌品秋果，挥杯敬酒庆中秋。欢声笑语家和美，如意安康幸福伴。祝你中秋家圆万事兴！,"0,1,2,3,4"
花好月圆中秋节，好运快乐把你绕，欢天喜地庆团圆，八月十五寄思念，绵绵祝福穿云霄，中秋愿你乐逍遥。祝福你中秋佳节快乐，合家团圆，幸福安康！,"0,1,2,3,4"
让芳香桂花带去我的中秋牵挂，让圆圆明月带去我的深情问候，让香甜月饼带去我的无限惦念，让温馨秋意带去我的中秋祝福。祝你中秋节快乐，合家团圆！,"0,1,2,3,4,6"
月儿圆圆圆出美好心愿，月饼圆圆圆出生活甘甜，人儿圆圆圆出合家团圆，问候圆圆圆出幸福美满。中秋佳节，祝你幸福花好月圆，生活圆圆满满！,"0,1,2,3,4"
明月几时有，相聚在中秋。共享良辰美景，有花有月有酒。嫦娥后羿叙旧情，雌雄双兔傍地走。不羡天上宫阙，人间自有真情相守。中秋佳节，祝你幸福永久！,"0,1,2,3,4"
中秋佳节庆团圆，人兴财发捷报传。举杯邀月合家欢，醉到深处意绵绵。轻歌曼舞月下影，心想幸福千万年。良辰美景今夕有，更有幸福胜从前。中秋节快乐！,"0,1,2,3,4"
中秋十五的月亮早早爬上了星空高照九州，夺取了星系的光芒为自己的圆满增光添彩，将灿烂光辉洒向团圆的人们。中秋节愿你接纳星月之精华，圆满幸福！,"0,1,2,3,4"
中秋佳节月儿圆，诗情画意庆团圆，明月皎洁事业旺，玉兔欢跃闪灵光，祝福声声飘满屋，情谊浓浓充满园。中秋节，真心祝你中秋愉快，合家团圆幸福！,"0,1,2,3,4"
明月圆圆降吉祥，中秋之夜人团圆。月饼圆圆传快乐，吃在嘴里比蜜甜。美酒佳肴桌摆满，欢声笑语赏月圆。举杯同庆心祝愿，健康快乐幸福远。中秋节快乐无限！,"0,1,2,3,4"
不多不少，一条就好；不早不晚，时间刚好；不深不浅，真心就好；不骄不燥，自在逍遥。中秋佳节，祝福捎上，祝你快乐，收到笑笑就好！,"0,1,2,3,4"
中秋佳节年年同，真诚祝福别样红：天地刮起快乐风，好运相随人轻松，月饼香甜聚高朋，美酒醇烈情意浓，桂花飘芳思念送，幸福吉祥与君逢。,"0,1,2,3,4"
贤良淑德万人仰，举止大方又善良，捧月照亮甜蜜窗，折桂送出团圆香，恩泽世间满吉祥，喜庆好运绕身旁，快快迎接中秋“姐”，保你一生幸福长！,"0,1,2,3,4"
这次中秋遇国庆，双节连放8天，当我们在朋友间发祝福祝福发的很时，别忘了我们的爸爸妈；当我们在给恋人发肉麻的情话时，别忘了我们的爸爸妈妈，他们的爱值得我们用一辈子去守护。,9
亲爱的爸爸妈妈，平日给你们的关心太少，中秋国节里为你们送上一份祝福。祝愿你们开开心心，平平安安，健健康康，这就是最大的福！爸爸妈妈，儿女爱你们！,1
青丝变白发，历历岁月痕，亲爱的爸爸妈妈你们辛苦了一辈子，为了我操碎了心。远在他乡的孩子深深地祝福你们健康长寿，平平安安，快快乐乐，万事顺心，中秋节儿敬上。,1
中秋到了，爸爸妈妈，孩儿在这里祝二老节日快乐！虽然不能回家团聚，但是儿不管在哪，总会牵挂你们。,1
爸爸，妈妈，中秋节快到了，希望你们平平安安的，其他的真的不需要什么，平安是福。希望在同一个月亮下分享我们对相互的思念。我爱你们！,1
亲爱的爸爸妈妈，这次中秋节我们又不们团圆了，我没有什么华丽的言语，我只想告诉你们，我爱你们！谢谢你们的养育之恩！！希望你们每天都健健康康的，不要为在外工作的子女担心！！,1
亲爱的爸爸妈妈，你们好吗？我给你们送中秋祝福了，祝爸妈身体倍棒，吃嘛嘛香，中秋佳节乐开怀，国庆假期乐不停。我会永远为你们祈福，我永远爱你们。,1
亲爱的爸妈，远在他乡的孩儿向你们问好啦，愿你们身体健康，中秋快乐福无边，我在远方一定会努力拼搏的，一定不会让你们失望。爸爸妈妈，我爱你们。,1
云带阴霾去，月携圆满来。亲儿在异地，思父思母爱。手写短消息，祝福千里外。月亮当头照，亲情两地怀。中秋夜儿子祝爸妈身体健康，万事如意。,1
一个祝福，藏纳多少感恩和心愿一声问候，代表多少惦念和关心中秋之际，我的思念更深。愿爸爸妈妈开心平安健康！,1
八月十五又中秋，九州团聚家家同，祝愿朋友事随愿，开开心心度佳节。祝愿父母多康健，快快乐乐享晚年，今日在此发祝愿，一条祝福一寸心！,1
亲爱的爸妈，今年中秋国庆假期又不能陪你们了，看着圆圆的月亮，我就想家，想你们，你们要替我吃一个月饼哦，孩儿祝爸妈身体健康，中秋国庆快乐。我永远爱你们。,1
月到中秋分外明，你我同饮杯不停；月饼美味菜肴盛，葡萄美酒表心情；你我相知多年情，今日对面笑盈盈；夫妻恩爱家和睦，美好生活享安宁；社会和谐事业兴，好日子普天同庆！,3
月光的清辉如同你的身影照进我的心刻下永久爱的烙印，星星闪耀我对你的每一缕思念，所有无眠的夜想你都不够。亲爱的，中秋节快乐，一定要开心哦！,"3,6"
嫦娥嫦娥，我是八戒，我已经恋了你一万年了，就因为几千年我对你的情不自已，被玉帝贬下凡间落成猪脸，但是我依然深爱你，马上中秋团圆日，给我个机会，我保证只做你一个人的二师兄！好吗？,"3,5"
后羿哥哥，我是嫦娥，广寒宫的几千年让我明白，最美的是我们一起漫步的细雨天，最动情的是你唱给我听的思念，这个中秋月圆，我抵挡不住对你的挂念，我要你陪我，无论天上人间。,"3,5"
我要用一家人的幸福化为浓浓的水，用我对你的爱化为甜蜜的馅，用我和朋友的天长地久化为洁白无暇的面粉，做成月饼送给我所牵挂的人，祝你们中秋快乐。,"0,1,2,3,4"
亲爱的，中秋佳节来临，我要拿对你的思念做为半径，以你为中心，给你送上一个大大的爱心，我要你知道你我是的心脏，没有我也不可能在存在，节日快乐。,"3,6"
我相信我们的努力终会开花结果，我相信我们的前进的道路会是一片光明，我相信我们的爱情会是天长地久，我相信我们的孩子会一生平安。亲爱的，中秋快乐,3
圆圆的月儿，甜甜的饼儿，我的心儿在想你，不知你是否也在想着我？中秋佳节没我陪伴，你不要感到孤单，只因你时刻都在我的心里，亲爱的，预祝中秋快乐。,3
十五的圆月代表我的心，爱的光辉洒满每个角落，洁白玉兔送去我的绵绵思念，浓情月饼包涵我的切切真情，花好月圆夜，你我永相伴。亲爱的，中秋节快乐！,3
亲爱的，我对你的爱始终如一，如中秋节的明月洁白无瑕，如国庆节的花圃芬芳怡人，如夜空里的星星灿烂闪耀,3
远方望着你努力的工作，我把祝福送到你身边，希望它能让你功成名就，平平安安，一生幸福。我把自己送到你身边，希望我能成为你的另一半，亲，中秋快乐,3
没你的中秋月儿都不圆，没你的月饼馅儿也不甜。,"3,6"
